corporateID,corporateType,corporateName,corporateKana,location,moddate
3210001012763,http://imi.go.jp/ns/code_id/code/kind#301,株式会社大西印刷,オオニシインサツ,福井県鯖江市旭町２丁目２番８号,2021-06-06T15:00:00.000Z
2210001012764,http://imi.go.jp/ns/code_id/code/kind#301,株式会社加藤八,カトハチ,福井県鯖江市吉江町１０５番地,2018-11-06T15:00:00.000Z
1210001012765,http://imi.go.jp/ns/code_id/code/kind#301,株式会社上出眼鏡,ウエデガンキョウ,福井県鯖江市落井町第３６号２０番地の１,2018-08-21T15:00:00.000Z
9210001012766,http://imi.go.jp/ns/code_id/code/kind#301,株式会社べるべーる,,福井県鯖江市小黒町１丁目５番３号,2015-11-12T15:00:00.000Z
7210001012768,http://imi.go.jp/ns/code_id/code/kind#301,株式会社カネイチ,カネイチ,福井県鯖江市北野町１２号１３番地,2018-10-25T15:00:00.000Z
6210001012769,http://imi.go.jp/ns/code_id/code/kind#301,株式会社加藤製作所,,福井県鯖江市西袋町３７号１０番地,2015-11-12T15:00:00.000Z
4210001012770,http://imi.go.jp/ns/code_id/code/kind#301,株式会社蒲商会,ガマショウカイ,福井県鯖江市神中町２丁目第５０１号４７番地,2019-06-25T15:00:00.000Z
1210001012773,http://imi.go.jp/ns/code_id/code/kind#301,株式会社みーつ,ミーツ,福井県鯖江市本町３丁目１番５号,2018-10-03T15:00:00.000Z
7210001012776,http://imi.go.jp/ns/code_id/code/kind#301,株式会社柏崎モータース,カシワザキモータース,福井県鯖江市大野町第１９号２番地,2018-04-24T15:00:00.000Z
6210001012777,http://imi.go.jp/ns/code_id/code/kind#301,株式会社笠原眼鏡,,福井県鯖江市新町第１号１１番地,2015-11-12T15:00:00.000Z
5210001012778,http://imi.go.jp/ns/code_id/code/kind#301,株式会社笠原電器商会,カサハラデンキショウカイ,福井県鯖江市田村町第３号６番地,2018-11-18T15:00:00.000Z
4210001012779,http://imi.go.jp/ns/code_id/code/kind#301,甲斐運送株式会社,カイウンソウ,福井県鯖江市神中町２丁目９０９番１,2019-06-25T15:00:00.000Z
1210001012781,http://imi.go.jp/ns/code_id/code/kind#301,株式会社カナダニ,,福井県鯖江市東鯖江１丁目５１８番地の１,2015-11-12T15:00:00.000Z
9210001012782,http://imi.go.jp/ns/code_id/code/kind#301,株式会社日世,ニッセイ,福井県鯖江市上鯖江１丁目１０番１２号,2020-07-20T15:00:00.000Z
8210001012783,http://imi.go.jp/ns/code_id/code/kind#301,カワイチ産業株式会社,,福井県鯖江市小黒町１丁目３番９号,2015-11-12T15:00:00.000Z
7210001012784,http://imi.go.jp/ns/code_id/code/kind#301,株式会社エイチ・アール・エイ,,福井県鯖江市下野田町第２６号５番地,2015-11-12T15:00:00.000Z
6210001012785,http://imi.go.jp/ns/code_id/code/kind#301,エフネット株式会社,,福井県鯖江市水落町第８号１８番地,2015-11-12T15:00:00.000Z
4210001012787,http://imi.go.jp/ns/code_id/code/kind#301,河和田木材株式会社,,福井県鯖江市西袋町３０号８番地,2015-11-12T15:00:00.000Z
2210001012789,http://imi.go.jp/ns/code_id/code/kind#301,株式会社川畑精工,,福井県鯖江市幸町２丁目２番７号,2015-11-12T15:00:00.000Z
9210001012790,http://imi.go.jp/ns/code_id/code/kind#301,株式会社カワモリ,,福井県鯖江市河和田町２号３０番地の２,2015-11-12T15:00:00.000Z
8210001012791,http://imi.go.jp/ns/code_id/code/kind#301,カンボウキャンバス・カッティング・サービス株式会社,カンボウキャンバスカッティングサービス,福井県鯖江市御幸町１丁目１番４８号,2020-06-29T15:00:00.000Z
7210001012792,http://imi.go.jp/ns/code_id/code/kind#301,株式会社キタジマ,,福井県鯖江市中戸ノ口町第２４号１１番地の１,2015-11-12T15:00:00.000Z
3210001012796,http://imi.go.jp/ns/code_id/code/kind#301,株式会社木谷製作所,キダニセイサクショ,福井県鯖江市有定町３丁目３番１７号,2018-12-05T15:00:00.000Z
2210001012797,http://imi.go.jp/ns/code_id/code/kind#301,木村金属工業株式会社,,福井県鯖江市御幸町１丁目２の６５,2018-03-07T15:00:00.000Z
1210001012798,http://imi.go.jp/ns/code_id/code/kind#301,株式会社木村商店,キムラショウテン,福井県鯖江市片山町４３号１８番地,2021-09-07T15:00:00.000Z
9210001012799,http://imi.go.jp/ns/code_id/code/kind#301,協和化学株式会社,,福井県鯖江市神中町２丁目３番３６号,2015-11-12T15:00:00.000Z
8210001012800,http://imi.go.jp/ns/code_id/code/kind#301,株式会社極洋産業,,福井県鯖江市神明町２丁目７番２３号,2015-11-12T15:00:00.000Z
7210001012801,http://imi.go.jp/ns/code_id/code/kind#301,株式会社銀座商事,ギンザショウジ,福井県鯖江市新横江１丁目１番２７号,2020-09-06T15:00:00.000Z
4210001012804,http://imi.go.jp/ns/code_id/code/kind#301,共美産業株式会社,,福井県鯖江市神中町２丁目３番３０号,2015-11-12T15:00:00.000Z
2210001012806,http://imi.go.jp/ns/code_id/code/kind#301,株式会社協和商事,,福井県鯖江市横江町２丁目３０２番地,2015-11-12T15:00:00.000Z
1210001012807,http://imi.go.jp/ns/code_id/code/kind#301,株式会社北道組,,福井県鯖江市吉江町第１３号２３番地の１,2015-11-12T15:00:00.000Z
9210001012808,http://imi.go.jp/ns/code_id/code/kind#301,株式会社キムラ・プランニング,キムラプランニング,福井県鯖江市長泉寺町１丁目２番４３号,2019-03-31T15:00:00.000Z
8210001012809,http://imi.go.jp/ns/code_id/code/kind#301,株式会社キャンパック,,福井県鯖江市糺町第２３号１番地の９,2015-11-12T15:00:00.000Z
6210001012810,http://imi.go.jp/ns/code_id/code/kind#301,京藤鉄工株式会社,キョウドウテッコウ,福井県鯖江市丸山町４丁目３番２６号,2018-12-10T15:00:00.000Z
5210001012811,http://imi.go.jp/ns/code_id/code/kind#301,株式会社キッソオ,キッソオ,福井県鯖江市丸山町４丁目３０５番２,2021-02-04T15:00:00.000Z
4210001012812,http://imi.go.jp/ns/code_id/code/kind#301,株式会社キミコン,キミコン,福井県鯖江市小泉町第２６号６番地の４,2020-06-22T15:00:00.000Z
2210001012814,http://imi.go.jp/ns/code_id/code/kind#301,株式会社共同建設,,福井県鯖江市神中町２丁目５０１番地１０,2015-11-12T15:00:00.000Z
9210001012816,http://imi.go.jp/ns/code_id/code/kind#301,久島織物株式会社,,福井県鯖江市北野町１丁目６番２０号,2015-11-12T15:00:00.000Z
8210001012817,http://imi.go.jp/ns/code_id/code/kind#301,窪田繊維工業株式会社,,福井県鯖江市定次町第８号２５番地,2015-11-12T15:00:00.000Z
7210001012818,http://imi.go.jp/ns/code_id/code/kind#301,株式会社熊野組,クマノグミ,福井県鯖江市水落町２丁目１番３号,2018-07-03T15:00:00.000Z
2210001012822,http://imi.go.jp/ns/code_id/code/kind#301,株式会社マックス,マックス,福井県鯖江市杉本町３８字５番地の８,2018-10-21T15:00:00.000Z
1210001012823,http://imi.go.jp/ns/code_id/code/kind#301,熊野建設株式会社,クマノケンセツ,福井県鯖江市落井町第３６号２３番地,2021-01-25T15:00:00.000Z
9210001012824,http://imi.go.jp/ns/code_id/code/kind#301,熊野繊維工業株式会社,,福井県鯖江市上河端町４８号１番地,2015-11-12T15:00:00.000Z
7210001012826,http://imi.go.jp/ns/code_id/code/kind#301,サンホープ株式会社,,福井県鯖江市神明町４丁目７番３６号,2015-11-12T15:00:00.000Z
6210001012827,http://imi.go.jp/ns/code_id/code/kind#301,株式会社黒田伝兵衛商店,クロダデンベエショウテン,福井県鯖江市水落町４丁目２番１８号,2019-12-23T15:00:00.000Z
5210001012828,http://imi.go.jp/ns/code_id/code/kind#301,株式会社窪田プラスチック,クボタプラスチック,福井県鯖江市横江町１丁目５番１３号,2020-09-09T15:00:00.000Z
4210001012829,http://imi.go.jp/ns/code_id/code/kind#301,株式会社冨士土建,フジドケン,福井県鯖江市水落町第１４号７番地,2019-07-18T15:00:00.000Z
2210001012830,http://imi.go.jp/ns/code_id/code/kind#301,クッキング福井株式会社,クッキングフクイ,福井県鯖江市柳町３丁目５番１５号,2020-08-03T15:00:00.000Z
9210001012832,http://imi.go.jp/ns/code_id/code/kind#301,株式会社クララ調剤薬局,,福井県鯖江市舟津町２丁目５番３７号,2016-06-21T15:00:00.000Z
7210001012834,http://imi.go.jp/ns/code_id/code/kind#301,株式会社グローケミカル,グローケミカル,福井県鯖江市下野田町２８字４番地,2018-10-24T15:00:00.000Z
6210001012835,http://imi.go.jp/ns/code_id/code/kind#301,クリエ・シーエツクス株式会社,クリエシーエツクス,福井県鯖江市田村町４字２８番地１,2018-06-06T15:00:00.000Z
5210001012836,http://imi.go.jp/ns/code_id/code/kind#301,ケーザン商事株式会社,ケーザンショウジ,福井県鯖江市横江町２丁目２番１号,2019-07-02T15:00:00.000Z
4210001012837,http://imi.go.jp/ns/code_id/code/kind#301,株式会社ケミックス,ケミックス,福井県鯖江市下野田町第２６号１番地の３,2018-04-25T15:00:00.000Z
3210001012838,http://imi.go.jp/ns/code_id/code/kind#301,株式会社ケィテオプチカ,ケィテオプチカ,福井県鯖江市下河端町２３１２番地,2019-01-07T15:00:00.000Z
2210001012839,http://imi.go.jp/ns/code_id/code/kind#301,株式会社蛍匠,,福井県鯖江市御幸町１丁目３番４８号,2015-11-12T15:00:00.000Z
9210001012840,http://imi.go.jp/ns/code_id/code/kind#301,ＫＢセーレン株式会社,ケービーセーレン,福井県鯖江市下河端町第６号１番地１,2018-07-31T15:00:00.000Z
8210001012841,http://imi.go.jp/ns/code_id/code/kind#301,ケアバンク株式会社,ケアバンク,福井県鯖江市糺町第１４号６番地,2018-06-03T15:00:00.000Z
7210001012842,http://imi.go.jp/ns/code_id/code/kind#301,株式会社コードー,コードー,福井県鯖江市幸町１丁目４番８号,2021-04-29T15:00:00.000Z
5210001012844,http://imi.go.jp/ns/code_id/code/kind#301,株式会社児島製作所,,福井県鯖江市杉本町第３４号３５番地,2015-11-12T15:00:00.000Z
4210001012845,http://imi.go.jp/ns/code_id/code/kind#301,小林石油住設株式会社,コバヤシセキユジュウセツ,福井県鯖江市下野田町３７号７番地,2021-08-04T15:00:00.000Z
2210001012847,http://imi.go.jp/ns/code_id/code/kind#301,近藤醬油味噌醸造株式会社,,福井県鯖江市水落町３丁目４番２２号,2015-11-12T15:00:00.000Z
1210001012848,http://imi.go.jp/ns/code_id/code/kind#301,公益センター株式会社,,福井県鯖江市上鯖江１丁目１０番４３号,2015-11-12T15:00:00.000Z
9210001012849,http://imi.go.jp/ns/code_id/code/kind#301,株式会社晃梅,コウバイ,福井県鯖江市丸山町１丁目１番２１号,2019-02-03T15:00:00.000Z
7210001012850,http://imi.go.jp/ns/code_id/code/kind#301,株式会社構造設計研究所,コウゾウセッケイケンキュウショ,福井県鯖江市糺町第２３号６番地の１,2018-05-24T15:00:00.000Z
6210001012851,http://imi.go.jp/ns/code_id/code/kind#301,小堀リボン株式会社,コボリリボン,福井県鯖江市有定町１丁目１番１８号,2018-10-02T15:00:00.000Z
5210001012852,http://imi.go.jp/ns/code_id/code/kind#301,小松光器株式会社,,福井県鯖江市杉本町第１号４６番地,2015-11-12T15:00:00.000Z
4210001012853,http://imi.go.jp/ns/code_id/code/kind#301,株式会社米谷眼鏡,コメタニガンキョウ,福井県鯖江市新横江２丁目７番９－６号,2018-06-25T15:00:00.000Z
3210001012854,http://imi.go.jp/ns/code_id/code/kind#301,株式会社伍代工務店,,福井県鯖江市下野田町２５号７番地の２,2015-11-12T15:00:00.000Z
2210001012855,http://imi.go.jp/ns/code_id/code/kind#301,株式会社コンベックス,コンベックス,福井県鯖江市丸山町３丁目４番２３号,2019-12-19T15:00:00.000Z
1210001012856,http://imi.go.jp/ns/code_id/code/kind#301,株式会社コームラ,コームラ,福井県鯖江市中野町第４１号２０番地,2019-05-27T15:00:00.000Z
9210001012857,http://imi.go.jp/ns/code_id/code/kind#301,株式会社小林農園,コバヤシノウエン,福井県鯖江市住吉町３丁目１番１９号,2019-06-05T15:00:00.000Z
8210001012858,http://imi.go.jp/ns/code_id/code/kind#301,株式会社光栄土地開発,,福井県鯖江市水落町１丁目８番３１号,2015-11-12T15:00:00.000Z
5210001012860,http://imi.go.jp/ns/code_id/code/kind#301,小林労災予防コンサルタント株式会社,,福井県鯖江市橋立町１６番地,2015-11-12T15:00:00.000Z
4210001012861,http://imi.go.jp/ns/code_id/code/kind#301,株式会社コープさばえ,コープサバエ,福井県鯖江市東鯖江４丁目３番１５号,2018-05-10T15:00:00.000Z
2210001012863,http://imi.go.jp/ns/code_id/code/kind#301,鯖江魚市株式会社,,福井県鯖江市有定町１丁目５番１号,2015-11-12T15:00:00.000Z
8210001012866,http://imi.go.jp/ns/code_id/code/kind#301,鯖江合繊株式会社,サバエゴウセン,福井県鯖江市下新庄町１４号２１番地,2020-06-08T15:00:00.000Z
7210001012867,http://imi.go.jp/ns/code_id/code/kind#301,鯖江青果食品株式会社,サバエセイカショクヒン,福井県鯖江市桜町２丁目２番１１号,2019-01-09T15:00:00.000Z
6210001012868,http://imi.go.jp/ns/code_id/code/kind#301,鯖江タクシー株式会社,サバエタクシー,福井県鯖江市本町１丁目２番１０号,2018-07-26T15:00:00.000Z
3210001012870,http://imi.go.jp/ns/code_id/code/kind#301,鯖江縫製株式会社,サバエホウセイ,福井県鯖江市桜町２丁目１番１５号,2018-12-16T15:00:00.000Z
2210001012871,http://imi.go.jp/ns/code_id/code/kind#301,鯖江木材株式会社,サバエモクザイ,福井県鯖江市旭町４丁目８番１３号,2018-06-27T15:00:00.000Z
9210001012873,http://imi.go.jp/ns/code_id/code/kind#301,株式会社鯖江営繕,,福井県鯖江市別所町第１４号３０番地,2017-04-05T15:00:00.000Z
8210001012874,http://imi.go.jp/ns/code_id/code/kind#301,株式会社鯖江精密研磨,サバエセイミツケンマ,福井県鯖江市神中町２丁目９１６番,2021-04-25T15:00:00.000Z
7210001012875,http://imi.go.jp/ns/code_id/code/kind#301,鯖江興産株式会社,サバエコウサン,福井県鯖江市上鯖江１丁目１０番８号,2020-07-09T15:00:00.000Z
5210001012877,http://imi.go.jp/ns/code_id/code/kind#301,株式会社鯖江工業所,サバエコウギョウショ,福井県鯖江市下野田町第２６号１番地１,2021-03-11T15:00:00.000Z
4210001012878,http://imi.go.jp/ns/code_id/code/kind#301,株式会社鯖江村田製作所,サバエムラタセイサクショ,福井県鯖江市御幸町１丁目２の８２,2018-07-17T15:00:00.000Z
3210001012879,http://imi.go.jp/ns/code_id/code/kind#301,株式会社鯖江第一ホテル,サバエダイイチホテル,福井県鯖江市新横江１丁目１１６,2018-10-30T15:00:00.000Z
1210001012880,http://imi.go.jp/ns/code_id/code/kind#301,鯖江電子株式会社,,福井県鯖江市石生谷町第１１号１１番地の２,2015-11-12T15:00:00.000Z
9210001012881,http://imi.go.jp/ns/code_id/code/kind#301,サバエサニタリーサービス株式会社,,福井県鯖江市旭町１丁目２番６号,2015-11-12T15:00:00.000Z
8210001012882,http://imi.go.jp/ns/code_id/code/kind#301,鯖江高速観光株式会社,サバエコウソクカンコウカブシキカイシャ,福井県鯖江市上野田町４号１番地の１,2019-09-26T15:00:00.000Z
7210001012883,http://imi.go.jp/ns/code_id/code/kind#301,鯖江サイジング株式会社,,福井県鯖江市定次町第９号２９番地１,2015-11-12T15:00:00.000Z
5210001012885,http://imi.go.jp/ns/code_id/code/kind#301,鯖江交通株式会社,サバエコウツウ,福井県鯖江市田村町３号４番地,2019-06-09T15:00:00.000Z
2210001012888,http://imi.go.jp/ns/code_id/code/kind#301,株式会社鯖江地域交流センター,サバエチイキコウリュウセンター,福井県鯖江市本町２丁目２番１６号,2019-10-07T15:00:00.000Z
1210001012889,http://imi.go.jp/ns/code_id/code/kind#301,サイト運輸株式会社,サイトウンユ,福井県鯖江市五郎丸町３１６番地,2018-08-23T15:00:00.000Z
